normalized_brand,primary_brand_db,parent_company,ownership_resolution_status,category_scope,market_scope,region_codes_include,country_or_region,brand_mapping_source,source_note,review_decision,proposed_company_from_review,current_company_from_review,review_product_count,review_note,example_product_names,example_off_brands_raw,candidate_action,ownership_resolution_status_original,status_correction_note
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,UK_IE,,Ireland,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,TEMP ▾ 200 180 31411 Ocean Spray CRANBERRY Squash,Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,US_CANADA,,Bolivia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cranberry Light 50,Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,US_CANADA,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cran Raspberry juice,Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,US_CANADA,,Puerto Rico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Ruby red diet grapefruit juice drink from concentrate, ruby red",Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Ocean spray, yorkshire wensleydale cheese with cranberries",Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,snacks,FRANCE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Craisins milk chocolate dried cranberries,Ocean Spray,append_candidate,,
ocean spray cranberries,ocean spray cranberries,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Cran x Cherry, Cranberry Cherry Flavored Juice Drink",Ocean Spray Cranberries,append_candidate,,
oikos fusion,oikos fusion,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,MUSCLE + DIGESTIVE HEALTH SUPPORT,OIKOS FUSION,append_candidate,,
oikos triple zero,oikos triple zero,Manual review / complex ownership,manual_review,dairies,DACH|US_CANADA,,Germany,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,BLENDED GREEK YOGURT,OIKOS TRIPLE ZERO,append_candidate,,
oikos triple zero,oikos triple zero,Manual review / complex ownership,manual_review,dairies,US_CANADA,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Oikos 0% greek yogurt 30% less sugar,Oikos triple zero,append_candidate,,
optimel,optimel,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Optimel drinkyougurt aardbei,Optimel,append_candidate,,
optimel,optimel,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Griekse Stijl Yoghurt Vanille,Optimel,append_candidate,,
oreo double stuf,oreo double stuf,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate Sandwich Cookies,OREO DOUBLE STUF,append_candidate,,
oreo japan,oreo japan,Manual review / complex ownership,manual_review,snacks,US_CANADA,,China,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Strawberry Oreos,Oreo Japan,append_candidate,,
oreo mini,oreo mini,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate Sandwich Cookies,Oreo mini,append_candidate,,
oreo selena gomez,oreo selena gomez,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Galleta sabor a chocolate con relleno sabor a canela y azúcar,OREO SELENA GOMEZ,append_candidate,,
orgain kids,orgain kids,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate Chip Bar,Orgain Kids,append_candidate,,
parmalat,parmalat,Manual review / complex ownership,manual_review,dairies,FRANCE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Vaalia allege lemô,"Parmalat, Vaalia",append_candidate,,
parmalat,parmalat,Manual review / complex ownership,manual_review,dairies,FRANCE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Real Coffee Ice Break Extra Shot,"Ice Break, Parmalat",append_candidate,,
parmalat,parmalat,Manual review / complex ownership,manual_review,dairies,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Smooth plain Low fat yogurt,Parmalat,append_candidate,,
parmalat,parmalat,Manual review / complex ownership,manual_review,dairies,FRANCE|SOUTHERN_EUROPE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,chef panna,Parmalat,append_candidate,,
parmalat,parmalat,Manual review / complex ownership,manual_review,dairies,US_CANADA|FRANCE,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Crème sure légère,"Beatrice, Parmalat",append_candidate,,
peijnenburg,peijnenburg,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Peijnenburg Naturel,Peijnenburg,append_candidate,,
pepperidge farm,pepperidge farm,Manual review / complex ownership,manual_review,dairies,US_CANADA|FRANCE,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Goldfish Baked Snack Crackers Cheddar,Pepperidge Farm,append_candidate,,
pepperidge farm,pepperidge farm,Manual review / complex ownership,manual_review,snacks,DACH|FRANCE|US_CANADA,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Goldfish Baked Snack Crackers, Original",Pepperidge Farm,append_candidate,,
pepperidge farm,pepperidge farm,Manual review / complex ownership,manual_review,snacks,DACH|US_CANADA,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,COLORS SOURCED FROM PLANTS CHEDDAR,PEPPERIDGE FARM,append_candidate,,
pepperidge farm,pepperidge farm,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Milano DARK CHOCOLATE,"MILANO, PEPPERIDGE FARM",append_candidate,,
