review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
7906,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228326793,Light beer 4.5% ABV - CORONA - 50cl,corona,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/832/6793/front_en.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,17.2,24.8,0.5904761904761905,0.5904761904761905,0.3,4.0,0.0,0.2,0.0,0.0,0.0,0.7142857142857143,9.523809523809524,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7908,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,4009300014621,Jus de citron,teekanne,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/400/930/001/4621/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,27.0,11.04,15.96,0.5911111111111111,0.5911111111111111,0.6,1.8,0.16,1.8,0.1,,0.0,2.2222222222222223,6.666666666666667,0.5925925925925926,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7909,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3224344004020,Jus de citron,citrona,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/434/400/4020/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,26.0,10.6,15.4,0.5923076923076923,0.5923076923076923,0.61,1.5,0.24,0.7,0.1,,0.015,2.3461538461538463,5.769230769230769,0.923076923076923,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7912,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228201144,BIÈRE DE NOEL,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/820/1144/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,57.0,23.2,33.8,0.5929824561403508,0.5929824561403508,0.5,5.3,0.0,0.3,0.0,,0.1,0.8771929824561403,9.298245614035087,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7914,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3760118601007,Référence Bm Cépage Merlot Vdp Oc,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/011/860/1007/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,90.0,36.5,53.5,0.5944444444444444,0.5944444444444444,0.1,2.5,2.9,0.6,2.87,,0.4,0.1111111111111111,2.7777777777777777,3.2222222222222223,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7918,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216052304,Tuborg - 50cl can skoll moscow mule - 6.00 degre alcool,tuborg,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/605/2304/front_fr.19.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,54.0,21.700000000000003,32.3,0.5981481481481481,0.5981481481481481,0.3,4.9,0.1,2.6,0.1,,0.01,0.5555555555555556,9.074074074074074,0.1851851851851852,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7924,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228257967,Bière,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/825/7967/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,58.0,23.200000000000003,34.8,0.6,0.6,0.4,5.4,0.0,0.5,0.0,,0.1,0.6896551724137931,9.310344827586208,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7926,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228260356,Biere,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/826/0356/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,58.0,23.200000000000003,34.8,0.6,0.6,0.4,5.4,0.0,0.5,0.0,,0.1,0.6896551724137931,9.310344827586208,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7927,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228265214,Bière blonde,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/826/5214/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,58.0,23.200000000000003,34.8,0.6,0.6,0.4,5.4,0.0,0.5,0.0,,0.1,0.6896551724137931,9.310344827586208,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7928,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228283324,Bière,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/828/3324/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,58.0,23.200000000000003,34.8,0.6,0.6,0.4,5.4,0.0,0.5,0.0,,0.02,0.6896551724137931,9.310344827586208,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7933,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8020542119611,,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/802/054/211/9611/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,26.0,10.4,15.6,0.6000000000000001,0.6000000000000001,0.3,2.3,0.0,1.3,0.0,0.0,0.1,1.1538461538461535,8.846153846153845,0.0,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7936,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8712000052317,Biere,heineken,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/200/005/2317/front_fr.20.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,61.5,24.4,37.1,0.6032520325203252,0.6032520325203252,0.6,5.5,0.0,0.0,0.0,,,0.975609756097561,8.94308943089431,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7952,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640506833,volvic infusion bio,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/050/6833/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,16.1,-6.100000000000001,-0.6100000000000001,0.6100000000000001,0.5,2.4,0.5,2.3,0.0,0.0278,0.0,5.0,24.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7953,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640508998,Volvic infusion Touche d'hibiscus,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/050/8998/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,16.1,-6.100000000000001,-0.6100000000000001,0.6100000000000001,0.5,2.4,0.5,2.3,0.0,,0.01,5.0,24.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7954,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8710604795333,Ice tea thé vert pêche,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/060/479/5333/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,16.1,-6.100000000000001,-0.6100000000000001,0.6100000000000001,0.5,2.4,0.5,2.2,0.1,,,5.0,24.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7955,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228236610,bière Kwak,perfectdraft,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/823/6610/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,76.0,29.6,46.400000000000006,0.6105263157894738,0.6105263157894738,0.8,6.6,0.0,0.1,0.0,,0.1,1.0526315789473684,8.68421052631579,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7956,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,2111709001002,Infusion myrtille citron,pomme d'ambre,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/211/170/900/1002/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,14.5,-5.5,-0.6111111111111112,0.6111111111111112,0.1,1.5,0.9,0.9,0.1,,0.01,1.1111111111111112,16.666666666666664,10.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7957,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3596710419494,Thé glacé Pêche - saveur pêche,auchan,Auchan,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/041/9494/front_fr.59.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,14.5,-5.5,-0.6111111111111112,0.6111111111111112,0.5,2.0,0.5,2.0,0.1,0.5,0.03,5.555555555555555,22.22222222222222,5.555555555555555,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7958,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3596710474462,THÉ GLACÉ PÊCHE,auchan,Auchan,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/047/4462/front_fr.72.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,14.5,-5.5,-0.6111111111111112,0.6111111111111112,0.5,2.0,0.5,2.0,0.1,0.5,0.03,5.555555555555555,22.22222222222222,5.555555555555555,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7960,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3229820787558,Pur Jus de Citrons de Sicile Bio,bjorg,Ecotone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/982/078/7558/front_fr.27.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,12.9,-4.9,-0.6125,0.6125,0.5,1.6,0.5,1.6,0.1,0.4,0.01,6.25,20.0,6.25,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7961,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,74833061,Pur jus citrons de Sicile BIO,bjorg,Ecotone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/007/483/3061/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,12.9,-4.9,-0.6125,0.6125,0.5,1.6,0.5,1.6,0.1,0.4,0.0,6.25,20.0,6.25,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7962,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8711200337286,Yellow Label Tea,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/120/033/7286/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,12.9,-4.9,-0.6125,0.6125,0.5,1.6,0.5,0.5,0.0,0.5,0.0,6.25,20.0,6.25,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7965,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,54316393,Tsin Kombucha,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/005/431/6393/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,31.0,12.0,19.0,0.6129032258064516,0.6129032258064516,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,9.67741935483871,0.0,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
