review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c_proposed_treatment,scenario_c_review_status,scenario_c_rationale
8398,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3045710031941,Vin rouge Carignan-Grenache La Payse Côteaux de Peyriac 5L,coteaux de peyriac,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/304/571/003/1941/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8399,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3077051302206,Saumur 2012,domainde de la seigneurie des tourelles,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/307/705/130/2206/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8400,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3112729049066,Bourgueil,bourgueil,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/272/904/9066/front_fr.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8401,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3120580006999,Juliénas,raoul clerget,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/058/000/6999/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8402,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3142920026481,Gigondas - Domaine de la Daysse 2012,gabriel meffre,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/314/292/002/6481/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8403,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3148597119914,Bordeaux rouge 2013 Appelation Bordeaux Contrôlée Collection Privée Cordier,cordier,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/314/859/711/9914/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8404,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3175520036055,Vin rouge,la villageoise,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/317/552/003/6055/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8405,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3175529632333,Vin,vieux papes,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/317/552/963/2333/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8406,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3180280413534,Malesan Rouge,malesan,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/028/041/3534/front_en.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8407,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3180280415545,Bordeaux,la croix d'austeran,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/028/041/5545/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8408,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3182520184747,Bordeaux,chateau cazeau,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/252/018/4747/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8409,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3186120102491,Cuvée du restaurateur,cuvee du restaurateur,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/612/010/2491/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8410,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3186127745981,Cécilia,faugeres,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/612/774/5981/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8411,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3186127786267,Merlot Cabernet Sauvignon Pays d'Oc 2011 IGP Bio Cuvée des Jours Paisibles,cuvee des jours paisibles,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/612/778/6267/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8412,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3186127847272,Domaine de Lemme,domaine de lemme,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/612/784/7272/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8413,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3192370086375,Vin Bordeaux rouge Yvecourt,yvecourt,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/319/237/008/6375/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8414,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3211203448347,Bordeaux Supérieur,chateau du lort,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/321/120/344/8347/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8415,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3219850042772,Gevrey-Chambertin,bertrand de monceny,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/321/985/004/2772/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8416,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3230711726020,Castillon Côtes de Bordeaux,chateau la rose beausejour,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/323/071/172/6020/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8417,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3230711726228,Château Saint-Vincent,philippe dumas,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/323/071/172/6228/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8418,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3234783103901,Crozes-Hermitage 2015 Grand Classique,cave de tain,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/323/478/310/3901/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8419,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3234786113907,Saint Joseph Rochegonde,cave de tain,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/323/478/611/3907/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8420,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3245371832059,Vin rouge bourgueil,pierre chainier,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/324/537/183/2059/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
